id,year,games,age,team,assists,steals,blocks,personal_fouls,ofensive_rebounds,defensive_rebounds,points_per_game
2626,1985-86,80,27,DET,0.8,0.5,0.8,3.3,1.5,3.6,4.9
2626,1986-87,63,28,DET,0.6,0.5,0.8,3.5,1.5,4.5,6.1
2626,1987-88,67,29,DET,0.9,0.6,0.6,3.9,2.4,6.1,10.7
2626,1988-89,72,30,DET,0.8,0.6,0.9,2.9,2.0,4.9,7.3
2626,1989-90,75,31,PHI,1.3,0.6,1.4,3.3,2.2,5.3,10.8
2626,1990-91,80,32,PHI,1.5,1.0,0.7,3.5,1.9,5.9,8.9
2626,1992-93,74,34,NJN,0.4,0.3,0.4,2.1,1.3,2.5,3.9
2626,1993-94,28,35,NJN,0.2,0.1,0.2,1.4,0.6,1.4,2.1
2626,1994-95,58,36,NJN,0.4,0.2,0.2,1.6,0.8,2.0,3.4
2626,1995-96,50,37,NJN,0.3,0.3,0.3,1.4,0.6,1.6,2.4
2626,1996-97,22,38,DET,0.3,0.2,0.1,1.5,0.9,1.5,2.5
2626,1997-98,59,39,DET,0.3,0.2,0.1,2.1,1.1,2.2,2.4
2626,1998-99,16,40,PHI,0.1,0.3,0.1,1.4,0.4,1.0,0.8
2627,1988-89,54,23,PHO,2.4,1.2,0.3,2.6,1.1,2.7,8.6
2627,1989-90,73,24,PHO,2.6,1.4,0.4,2.4,2.0,3.9,11.1
2627,1990-91,77,25,PHO,2.8,1.4,0.5,2.1,2.2,3.2,13.6
2627,1991-92,82,26,PHO,3.3,1.6,0.5,1.9,1.8,4.1,17.3
2627,1992-93,82,27,PHO,3.8,1.7,0.4,2.2,1.5,3.2,16.9
2627,1993-94,80,28,PHO,3.4,1.6,0.5,1.9,1.5,2.9,16.5
2627,1994-95,82,29,PHO,4.1,1.2,0.5,1.9,1.3,3.3,15.6
2627,1995-96,82,30,CLE,2.6,1.0,0.4,1.6,0.9,2.9,10.6
2627,1996-97,36,31,MIA,3.2,1.5,0.4,2.1,1.3,3.3,10.8
2627,1997-98,72,32,MIA,2.2,0.9,0.2,1.9,0.7,3.1,7.2
2627,1998-99,48,33,MIA,3.1,0.8,0.1,2.1,0.4,3.9,7.0
2627,1999-00,69,34,MIA,3.0,1.3,0.2,2.3,0.4,4.4,7.3
2627,2000-01,53,35,MIA,1.7,1.0,0.3,1.8,0.4,2.8,5.0
2627,2001-02,65,36,PHO,1.4,0.7,0.2,1.6,0.4,2.3,4.6
2628,2006-07,1,24,GSW,0.0,2.0,0.0,4.0,0.0,2.0,5.0
2629,2016-17,57,19,MIL,0.4,0.2,0.5,1.5,0.7,1.3,4.0
2629,2017-18,74,20,MIL,0.6,0.5,0.7,2.2,1.0,2.0,4.8
2629,2018-19,64,21,TOT,0.7,0.3,0.8,1.6,0.6,2.5,5.0
2629,2018-19,35,21,MIL,0.5,0.3,0.5,1.6,0.5,2.3,4.7
2629,2018-19,29,21,DET,0.9,0.4,1.1,1.7,0.8,2.8,5.5
2629,2019-20,10,22,DET,0.4,0.4,0.8,1.9,0.5,1.9,2.8
2630,1948-49,44,24,TOT,1.4,,,1.2,,,5.9
2630,1948-49,35,24,INJ,1.6,,,1.3,,,6.5
2630,1948-49,9,24,ROC,0.7,,,1.0,,,3.3
2631,1983-84,81,22,WSB,1.9,0.3,0.2,2.0,0.7,1.2,12.1
2631,1984-85,76,23,WSB,2.4,0.7,0.1,2.3,0.8,1.9,18.9
2631,1985-86,80,24,WSB,2.4,0.9,0.2,2.3,0.8,2.8,22.4
2631,1986-87,80,25,WSB,3.7,0.9,0.2,1.9,0.6,2.1,22.0
2631,1987-88,80,26,WSB,3.0,0.6,0.2,2.5,0.6,2.0,20.5
2631,1988-89,76,27,WSB,2.9,0.5,0.2,2.0,0.7,1.6,21.7
2631,1989-90,75,28,WSB,3.2,0.6,0.1,1.5,0.7,2.0,24.3
2631,1990-91,69,29,UTA,2.1,0.7,0.1,1.9,0.5,2.5,18.6
2631,1991-92,81,30,UTA,2.2,0.7,0.1,1.6,0.6,2.3,20.2
2631,1992-93,79,31,UTA,1.6,0.5,0.1,1.5,0.4,1.8,18.1
2631,1993-94,77,32,TOT,1.6,0.5,0.1,1.6,0.7,1.9,16.4
2631,1993-94,50,32,UTA,1.3,0.5,0.1,1.5,0.6,1.7,16.2
2631,1993-94,27,32,PHI,2.2,0.5,0.0,1.7,0.9,2.3,16.8
2631,1994-95,19,33,PHI,1.5,0.8,0.0,1.8,0.6,2.3,18.4
2631,1995-96,32,34,TOT,0.8,0.5,0.0,0.8,0.3,1.0,5.8
2631,1995-96,25,34,PHI,0.8,0.5,0.0,0.8,0.3,1.0,6.2
2631,1995-96,7,34,MIA,1.0,0.4,0.0,0.9,0.0,1.1,4.4
2632,1985-86,81,22,UTA,2.9,1.3,0.5,3.6,2.1,6.7,14.9
2632,1986-87,82,23,UTA,1.9,1.3,0.7,3.9,3.4,7.0,21.7
2632,1987-88,82,24,UTA,2.4,1.4,0.6,3.6,3.4,8.6,27.7
2632,1988-89,80,25,UTA,2.7,1.8,0.9,3.6,3.2,7.4,29.1
2632,1989-90,82,26,UTA,2.8,1.5,0.6,3.2,2.8,8.3,31.0
2632,1990-91,82,27,UTA,3.3,1.1,1.0,3.3,2.9,8.9,29.0
2632,1991-92,81,28,UTA,3.0,1.3,0.6,2.8,2.8,8.4,28.0
2632,1992-93,82,29,UTA,3.8,1.5,1.0,3.2,2.8,8.4,27.0
2632,1993-94,82,30,UTA,4.0,1.5,1.5,3.3,2.9,8.6,25.2
2632,1994-95,82,31,UTA,3.5,1.6,1.0,3.3,1.9,8.7,26.7
2632,1995-96,82,32,UTA,4.2,1.7,0.7,3.0,2.1,7.7,25.7
2632,1996-97,82,33,UTA,4.5,1.4,0.6,2.6,2.4,7.5,27.4
2632,1997-98,81,34,UTA,3.9,1.2,0.9,2.9,2.3,8.0,27.0
2632,1998-99,49,35,UTA,4.1,1.3,0.6,2.7,2.2,7.3,23.8
2632,1999-00,82,36,UTA,3.7,1.0,0.9,2.8,2.1,7.4,25.5
2632,2000-01,81,37,UTA,4.5,1.1,0.8,2.7,1.4,6.9,23.2
2632,2001-02,80,38,UTA,4.3,1.9,0.7,2.9,1.8,6.8,22.4
2632,2002-03,81,39,UTA,4.7,1.7,0.4,2.5,1.4,6.4,20.6
2632,2003-04,42,40,LAL,3.9,1.2,0.5,2.8,1.5,7.3,13.2
2633,1974-75,83,19,UTS,1.0,1.0,1.5,3.5,5.5,9.1,18.8
2633,1975-76,43,20,SSL,1.3,0.6,0.7,2.6,4.6,5.0,14.3
2633,1976-77,82,21,TOT,1.1,0.8,2.2,3.4,5.3,7.7,13.2
2633,1976-77,2,21,BUF,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2633,1976-77,80,21,HOU,1.1,0.8,2.3,3.4,5.5,7.9,13.5
2633,1977-78,59,22,HOU,0.5,0.8,1.3,3.0,6.4,8.6,19.4
2633,1978-79,82,23,HOU,1.8,1.0,1.5,2.7,7.2,10.5,24.8
2633,1979-80,82,24,HOU,1.8,1.0,1.3,2.6,7.0,7.5,25.8
2633,1980-81,80,25,HOU,1.8,1.0,1.9,2.8,5.9,8.8,27.8
2633,1981-82,81,26,HOU,1.8,0.9,1.5,2.6,6.9,7.8,31.1
2633,1982-83,78,27,PHI,1.3,1.1,2.0,2.6,5.7,9.6,24.5
2633,1983-84,71,28,PHI,1.4,1.0,1.5,2.6,5.0,8.4,22.7
2633,1984-85,79,29,PHI,1.6,0.8,1.6,2.7,4.9,8.2,24.6
2633,1985-86,74,30,PHI,1.2,0.9,1.0,2.6,4.6,7.2,23.8
2633,1986-87,73,31,WSB,1.6,0.8,1.3,1.9,4.7,6.6,24.1
2633,1987-88,79,32,WSB,1.4,0.7,0.9,2.0,4.7,6.5,20.3
2633,1988-89,81,33,ATL,1.4,1.0,1.2,1.9,4.8,7.0,20.2
2633,1989-90,81,34,ATL,1.6,0.6,1.0,2.0,4.5,5.5,18.9
2633,1990-91,82,35,ATL,0.8,0.4,0.9,1.6,3.3,4.8,10.6
2633,1991-92,82,36,MIL,1.1,0.9,0.8,1.7,3.9,5.2,15.6
2633,1992-93,11,37,MIL,0.6,0.1,0.7,0.5,2.0,2.2,4.5
2633,1993-94,55,38,PHI,0.6,0.2,0.3,0.9,1.9,2.2,5.3
2633,1994-95,17,39,SAS,0.4,0.1,0.2,0.9,1.2,1.5,2.9
2634,1996-97,82,25,HOU,3.7,1.0,0.0,1.5,0.2,1.7,9.4
2634,1997-98,78,26,HOU,2.8,0.8,0.1,1.3,0.2,1.6,8.6
2634,1998-99,15,27,HOU,1.4,0.3,0.0,0.5,0.1,0.5,1.4
2634,1999-00,51,28,CHI,2.7,0.6,0.1,0.8,0.2,1.1,6.4
2634,2000-01,55,29,ATL,2.8,1.0,0.1,1.7,0.3,1.9,6.7
2634,2002-03,14,31,ATL,1.2,0.3,0.0,0.6,0.1,0.4,1.7
2635,1979-80,39,23,TOT,0.7,0.2,0.2,1.3,0.9,1.3,2.1
2635,1979-80,1,23,WSB,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2635,1979-80,28,23,SDC,0.4,0.2,0.0,1.3,1.0,1.1,1.9
2635,1979-80,10,23,DET,1.4,0.2,0.5,1.6,0.9,1.9,2.6
2636,1970-71,55,21,VIR,0.8,,,2.3,1.6,2.7,7.2
2636,1971-72,7,22,VIR,0.3,,,2.0,0.9,1.6,3.7
2636,1972-73,9,23,DLC,0.3,,,1.6,0.7,1.0,2.2
2637,1973-74,5,22,KCO,0.4,0.2,0.0,0.8,0.0,0.6,2.4
2638,1948-49,56,29,INJ,1.4,,,2.7,,,4.8
2638,1949-50,25,30,TOT,0.3,,,2.2,,,2.6
2638,1949-50,22,30,WSC,0.3,,,2.1,,,2.8
2638,1949-50,3,30,BLB,0.3,,,2.3,,,1.3
2639,1946-47,6,21,NYK,0.0,,,1.0,,,0.8
2640,2019-20,5,23,LAC,1.0,0.2,0.0,0.6,0.2,0.8,0.8
2641,1988-89,26,22,LAC,3.1,1.7,1.0,3.4,2.7,3.9,16.7
2641,1989-90,71,23,LAC,2.6,1.3,0.5,3.7,2.0,3.9,16.3
2641,1990-91,73,24,LAC,2.7,1.6,0.8,3.8,2.3,3.5,15.9
2641,1991-92,82,25,LAC,3.5,1.6,1.5,3.6,2.8,4.1,19.3
2641,1992-93,79,26,LAC,2.6,1.4,1.3,4.1,2.5,4.1,22.8
2641,1993-94,68,27,TOT,3.8,1.5,1.2,3.8,1.9,4.9,20.6
2641,1993-94,42,27,LAC,4.2,1.3,1.4,4.0,2.0,5.1,23.7
2641,1993-94,26,27,ATL,3.3,1.8,1.0,3.6,1.9,4.6,15.7
2641,1994-95,46,28,PHO,3.3,0.9,1.2,3.8,2.1,3.9,17.9
2641,1995-96,33,29,PHO,2.0,1.2,0.7,3.7,0.9,3.4,13.4
2641,1996-97,77,30,PHO,2.2,1.1,1.0,3.5,1.8,4.3,13.5
2641,1997-98,70,31,PHO,2.0,1.0,0.7,2.9,1.6,4.0,13.5
2641,1998-99,50,32,PHO,2.3,0.7,0.8,2.6,1.2,3.1,9.1
2641,1999-00,72,33,MIL,1.0,0.9,0.4,2.5,0.7,2.2,4.6
2641,2000-01,82,34,UTA,1.1,0.6,0.4,2.7,0.8,1.8,7.4
2641,2001-02,41,35,DAL,0.7,0.5,0.5,2.0,0.6,2.0,4.0
2641,2002-03,13,36,DET,0.5,0.7,0.2,0.8,0.5,0.8,2.6
2642,1967-68,71,24,BAL,0.5,,,2.2,,,4.0
2642,1968-69,63,25,BAL,0.3,,,1.9,,,4.7
2642,1969-70,67,26,TOT,0.5,,,1.8,,,4.2
2642,1969-70,29,26,BAL,0.1,,,1.1,,,2.4
2642,1969-70,38,26,CHI,0.9,,,2.3,,,5.6
2642,1970-71,79,27,POR,1.4,,,2.5,,,7.1
2642,1971-72,77,28,CAR,0.8,,,2.9,1.5,4.2,7.2
2642,1972-73,83,29,CAR,0.8,,,3.0,1.3,3.4,7.1
2642,1973-74,82,30,CAR,1.2,1.1,0.2,2.6,1.3,3.2,8.3
2642,1974-75,70,31,NYA,0.8,0.6,0.1,2.1,0.8,2.2,3.4
2642,1975-76,12,32,INA,1.2,0.3,0.2,1.5,1.3,1.8,5.0
2643,1967-68,59,23,HSM,0.6,,,2.6,,,9.0
2643,1968-69,14,24,HSM,0.1,,,1.4,1.5,1.5,5.4
2644,1995-96,29,25,VAN,0.2,0.1,0.2,1.3,0.6,1.3,3.7
2644,1996-97,26,26,TOT,0.1,0.2,0.1,1.1,0.6,0.9,2.9
2644,1996-97,16,26,VAN,0.1,0.2,0.1,1.1,0.5,0.9,2.8
2644,1996-97,10,26,LAC,0.1,0.1,0.1,1.1,0.8,0.8,3.1
2645,1983-84,57,23,GSW,0.8,0.4,0.0,1.1,0.4,0.6,2.1
2645,1984-85,34,24,UTA,0.8,0.5,0.1,0.5,0.4,0.3,2.1
2645,1985-86,57,25,UTA,1.0,0.6,0.1,1.2,0.5,1.0,4.5
2645,1986-87,23,26,NJN,2.0,0.8,0.2,1.4,0.4,1.3,3.6
2645,1987-88,35,27,MIL,1.6,0.4,0.2,1.5,0.5,1.0,3.5
2645,1988-89,10,28,TOT,0.2,0.3,0.0,0.5,0.0,0.5,0.8
2645,1988-89,5,28,DET,0.0,0.2,0.0,0.6,0.0,0.6,0.8
2645,1988-89,5,28,ATL,0.4,0.4,0.0,0.4,0.0,0.4,0.8
2646,1959-60,10,24,MNL,0.9,,,0.8,,,2.1
2646,1962-63,42,27,TOT,2.0,,,2.2,,,5.1
2646,1962-63,9,27,STL,0.8,,,1.4,,,2.1
2646,1962-63,33,27,CHZ,2.3,,,2.5,,,5.9
2647,1970-71,81,23,ATL,4.4,,,2.9,,,23.2
2647,1971-72,66,24,ATL,6.0,,,3.1,,,19.3
2647,1972-73,79,25,ATL,6.9,,,3.1,,,26.1
2647,1973-74,76,26,ATL,5.2,1.5,0.2,3.4,1.3,3.6,27.7
2647,1974-75,79,27,NOJ,6.2,1.5,0.2,2.9,1.2,4.2,21.5
2647,1975-76,62,28,NOJ,5.4,1.4,0.4,3.2,0.7,4.1,25.9
2647,1976-77,73,29,NOJ,5.4,1.2,0.3,2.6,1.2,3.9,31.1
2647,1977-78,50,30,NOJ,6.7,2.0,0.2,2.3,1.0,2.6,27.0
2647,1978-79,49,31,NOJ,5.0,1.2,0.4,2.1,0.7,1.8,22.6
2647,1979-80,43,32,TOT,1.9,0.6,0.1,1.8,0.4,1.4,13.7
2647,1979-80,17,32,UTA,3.2,0.9,0.2,1.8,0.4,1.9,17.1
2647,1979-80,26,32,BOS,1.1,0.3,0.1,1.9,0.4,1.1,11.5
2648,1946-47,51,26,PIT,0.1,,,2.0,,,4.6
2649,2014-15,16,22,ORL,1.1,0.6,0.1,0.9,0.3,1.6,2.3
2649,2015-16,28,23,ORL,0.4,0.5,0.0,0.9,0.2,1.1,2.1
2650,1989-90,24,23,ATL,0.5,0.3,0.0,0.7,0.6,0.4,2.1
2650,1993-94,5,27,DEN,0.2,0.0,0.4,0.2,0.6,1.0,0.8
2651,1996-97,67,19,MIN,7.8,1.0,0.3,2.4,0.8,1.9,15.8
2651,1997-98,82,20,MIN,8.6,1.3,0.1,2.7,0.7,2.1,17.7
2651,1998-99,49,21,TOT,8.9,1.2,0.2,2.6,0.8,2.1,21.3
2651,1998-99,18,21,MIN,9.3,1.6,0.3,2.4,0.9,2.5,17.7
2651,1998-99,31,21,NJN,8.7,1.0,0.1,2.6,0.6,1.9,23.4
2651,1999-00,74,22,NJN,8.4,1.5,0.2,2.6,0.8,2.4,22.2
2651,2000-01,67,23,NJN,7.6,1.2,0.1,2.2,0.8,2.3,23.9
2651,2001-02,82,24,PHO,8.1,0.9,0.2,2.3,0.9,2.3,20.4
2651,2002-03,81,25,PHO,8.1,1.3,0.2,2.5,0.7,2.6,22.3
2651,2003-04,81,26,TOT,8.9,1.6,0.1,2.1,0.7,2.5,20.2
2651,2003-04,34,26,PHO,8.3,1.9,0.1,2.2,0.6,2.9,20.8
2651,2003-04,47,26,NYK,9.3,1.4,0.1,2.1,0.8,2.3,19.8
2651,2004-05,82,27,NYK,8.1,1.5,0.1,2.3,0.6,2.4,21.7
2651,2005-06,60,28,NYK,6.4,1.1,0.1,2.4,0.4,2.5,16.3
2651,2006-07,74,29,NYK,5.4,1.0,0.1,2.5,0.5,2.4,16.4
2651,2007-08,24,30,NYK,4.7,0.9,0.1,2.4,0.7,1.8,13.9
2651,2008-09,23,31,BOS,3.3,0.4,0.1,1.5,0.1,1.1,3.8
2652,1989-90,75,25,GSW,1.6,1.3,0.1,3.1,1.1,1.8,12.1
2652,1990-91,50,26,GSW,1.7,1.2,0.1,2.7,1.0,1.3,10.9
2652,1991-92,72,27,GSW,3.4,1.6,0.1,3.3,0.9,1.9,18.9
2652,1992-93,30,28,GSW,3.5,1.7,0.1,3.1,1.3,1.9,17.4
2652,1994-95,66,30,SEA,1.7,1.1,0.0,1.9,0.3,0.8,9.3
2652,1995-96,53,31,SAC,2.2,1.0,0.1,2.1,0.4,1.1,10.8
2652,1996-97,17,32,DEN,1.5,0.7,0.1,2.2,0.7,1.1,6.8
2653,1947-48,43,23,BOS,1.4,,,2.8,,,7.7
2654,1966-67,74,22,BAL,1.0,,,2.7,,,9.6
2654,1967-68,82,23,BAL,1.3,,,3.0,,,13.5
2654,1968-69,82,24,BAL,2.8,,,3.4,,,15.9
2654,1969-70,82,25,BAL,2.6,,,3.0,,,19.7
2654,1970-71,82,26,BAL,2.6,,,3.2,,,18.8
2654,1971-72,78,27,BAL,2.2,,,3.1,,,22.3
2654,1972-73,81,28,HOU,3.6,,,3.0,,,18.5
2654,1973-74,74,29,TOT,2.3,0.6,0.4,2.9,0.8,2.3,11.7
2654,1973-74,47,29,HOU,2.6,0.5,0.2,2.6,0.6,1.6,10.7
2654,1973-74,27,29,BUF,1.7,0.9,0.7,3.4,1.1,3.4,13.4
2654,1974-75,81,30,BUF,1.6,0.6,0.2,2.9,1.3,3.2,11.8
2654,1975-76,79,31,TOT,1.8,0.6,0.1,2.1,0.9,2.3,10.7
2654,1975-76,12,31,BUF,1.9,0.6,0.5,2.5,0.8,2.5,9.1
2654,1975-76,67,31,CHI,1.8,0.6,0.1,2.0,0.9,2.3,11.0
2654,1976-77,54,32,CHI,1.1,0.2,0.1,1.6,0.5,1.2,6.8
2655,1999-00,51,21,PHO,1.4,0.7,1.0,2.2,2.1,4.5,10.2
2655,2000-01,79,22,PHO,2.0,1.7,1.4,2.7,2.8,7.9,17.3
2655,2001-02,81,23,PHO,2.0,1.8,1.1,2.6,2.6,7.3,19.1
2655,2002-03,81,24,PHO,2.4,2.3,1.2,2.6,2.5,7.1,21.2
2655,2003-04,79,25,PHO,2.7,2.1,1.3,2.6,2.7,6.6,19.0
2655,2004-05,81,26,PHO,1.9,2.0,1.5,2.5,2.9,8.4,19.4
2655,2005-06,81,27,PHO,1.8,2.0,1.7,2.8,3.1,8.8,21.8
2655,2006-07,80,28,PHO,1.7,2.0,1.5,2.7,2.2,7.7,17.5
2655,2007-08,63,29,TOT,2.2,2.0,1.3,2.4,2.2,8.0,15.4
2655,2007-08,47,29,PHO,2.1,2.0,1.5,2.5,1.8,8.0,15.8
2655,2007-08,16,29,MIA,2.5,1.9,0.9,2.1,3.1,8.1,14.3
2655,2008-09,69,30,TOT,2.0,1.3,1.0,1.9,2.6,5.9,12.9
2655,2008-09,42,30,MIA,1.8,1.4,1.1,2.2,2.5,6.1,12.0
2655,2008-09,27,30,TOR,2.3,1.1,0.8,1.5,2.7,5.6,14.3
2655,2009-10,75,31,DAL,1.4,0.9,0.8,1.9,2.1,4.3,12.0
2655,2010-11,80,32,DAL,1.4,0.9,0.6,1.8,2.1,4.8,12.5
2655,2011-12,63,33,DAL,2.1,1.1,0.6,1.4,2.3,5.1,10.6
2655,2012-13,67,34,DAL,2.4,1.1,0.7,1.7,2.2,5.7,12.1
2655,2013-14,76,35,DAL,1.6,1.2,0.5,1.6,1.7,4.8,10.4
2655,2014-15,57,36,CLE,0.9,0.5,0.5,1.0,1.1,2.4,4.8
2656,2015-16,54,27,SAS,0.4,0.2,0.4,1.0,1.4,2.2,5.5
2656,2016-17,35,28,DET,0.3,0.2,0.3,0.7,1.3,2.4,5.5
2656,2017-18,39,29,TOT,0.6,0.3,0.3,1.3,1.2,2.5,6.0
2656,2017-18,19,29,DET,0.7,0.2,0.3,1.5,0.8,2.2,6.2
2656,2017-18,20,29,LAC,0.4,0.3,0.3,1.2,1.7,2.7,5.9
2656,2018-19,58,30,TOT,0.9,0.3,0.5,1.6,1.5,3.1,7.3
2656,2018-19,36,30,LAC,0.6,0.3,0.5,1.6,1.5,2.7,6.7
2656,2018-19,22,30,PHI,1.5,0.2,0.5,1.5,1.5,3.7,8.2
2656,2019-20,4,31,DAL,0.8,0.3,0.3,1.5,1.8,3.3,6.3
2657,2017-18,68,20,CHI,1.2,0.6,0.6,1.5,1.2,6.3,15.2
2657,2018-19,52,21,CHI,1.4,0.7,0.6,2.3,1.4,7.6,18.7
2657,2019-20,10,22,CHI,2.1,1.0,0.5,1.4,1.0,6.4,14.9
2658,2006-07,30,21,MIL,0.2,0.1,0.0,0.7,0.4,0.7,1.7
2659,1998-99,8,23,TOR,0.0,0.1,0.0,0.4,0.0,0.1,1.4
2659,1999-00,5,24,TOR,0.0,0.2,0.2,0.6,0.0,0.4,1.6
2659,2001-02,21,26,MIA,0.4,0.2,0.5,1.9,0.9,2.7,4.6
2659,2002-03,23,27,MIA,0.1,0.2,0.3,1.6,0.3,1.2,2.3
2659,2004-05,23,29,SAS,0.3,0.1,0.5,1.3,0.8,1.7,3.3
2659,2005-06,25,30,SAS,0.3,0.2,0.3,0.8,0.5,1.2,3.2
2659,2006-07,3,31,PHO,0.0,0.0,0.3,1.3,0.0,1.0,2.0
2659,2007-08,19,32,PHO,0.2,0.2,0.5,1.2,0.5,1.4,3.1
2659,2008-09,60,33,NOH,0.2,0.1,0.6,2.0,1.0,2.1,3.2
2659,2009-10,14,34,NOH,0.1,0.0,0.2,1.2,1.0,0.6,0.7
2659,2010-11,29,35,POR,0.1,0.1,0.2,1.5,0.6,0.8,1.6
2660,1970-71,23,22,DET,1.3,,,1.2,,,2.8
2660,1971-72,31,23,DET,1.9,,,2.1,,,5.0
2660,1972-73,7,24,DET,0.6,,,0.1,,,0.6
2661,1971-72,39,25,POR,0.8,,,1.3,,,3.1
2662,1977-78,60,23,GSW,1.5,0.5,0.3,1.9,0.3,1.0,4.5
2663,1995-96,34,23,CLE,0.2,0.2,0.1,0.8,0.3,0.5,2.3
2663,1996-97,56,24,CLE,0.4,0.4,0.1,1.1,0.4,0.9,3.1
2663,1999-00,6,27,CLE,0.0,0.3,0.0,1.2,0.0,0.2,1.8
2663,2001-02,20,29,NJN,0.3,0.2,0.0,0.7,0.4,0.7,1.5
2663,2002-03,3,30,NJN,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2664,1994-95,72,21,TOT,1.5,0.6,1.2,2.2,1.9,3.7,12.6
2664,1994-95,40,21,MIN,1.4,0.6,1.3,1.6,1.6,3.3,10.8
2664,1994-95,32,21,GSW,1.5,0.6,1.2,2.9,2.3,4.3,14.8
2664,1995-96,62,22,GSW,0.8,0.4,0.5,1.3,1.0,2.4,5.5
2664,1996-97,61,23,GSW,0.9,0.4,0.8,1.6,1.5,3.0,7.3
2664,1997-98,73,24,GSW,2.2,1.3,1.0,3.1,2.9,5.7,15.4
2664,1998-99,48,25,GSW,1.4,1.0,0.8,2.6,2.4,4.7,11.0
2664,1999-00,64,26,GSW,2.6,1.1,1.1,2.8,3.0,7.0,14.2
2664,2000-01,81,27,UTA,1.6,1.0,1.0,2.4,2.1,4.9,13.6
2664,2001-02,58,28,UTA,1.7,0.9,1.2,2.6,2.7,4.9,14.8
2664,2002-03,78,29,CHI,1.8,1.2,1.1,3.0,3.0,6.0,13.4
2664,2003-04,82,30,TOT,1.5,1.1,1.5,3.0,2.6,7.3,14.7
2664,2003-04,16,30,CHI,1.8,0.8,1.3,2.9,1.8,4.4,8.7
2664,2003-04,66,30,TOR,1.4,1.2,1.6,3.0,2.8,8.0,16.2
2664,2004-05,65,31,TOR,1.2,0.9,0.7,2.1,1.5,5.1,11.5
2664,2005-06,81,32,CLE,0.7,0.7,0.5,2.0,1.3,4.8,9.3
2664,2006-07,81,33,CLE,0.6,0.5,0.5,1.6,1.1,2.9,7.0
2664,2007-08,26,34,TOT,0.4,0.2,0.6,1.2,0.9,2.0,3.8
2664,2007-08,11,34,CLE,0.5,0.2,0.8,1.5,0.8,1.9,3.7
2664,2007-08,15,34,SEA,0.3,0.3,0.5,1.0,1.0,2.1,3.8
2664,2008-09,25,35,PHI,0.6,0.2,0.2,1.0,0.2,1.4,3.8
2665,2012-13,48,21,PHO,3.0,0.5,0.1,1.0,0.1,0.8,3.0
2665,2013-14,54,22,LAL,8.8,0.9,0.1,1.4,0.3,2.6,8.0
2665,2014-15,28,23,MIL,3.1,0.8,0.0,0.9,0.1,0.9,4.2
2665,2015-16,30,24,PHI,2.4,0.5,0.1,1.0,0.1,0.9,3.7
2666,2005-06,23,23,DAL,0.4,0.3,0.3,0.7,0.3,1.0,3.1
2666,2006-07,40,24,IND,0.3,0.3,0.1,0.6,0.2,0.5,2.5
2667,1954-55,72,24,ROC,1.5,,,1.4,,,8.0
2667,1956-57,40,26,ROC,0.8,,,0.8,,,4.0
2667,1957-58,38,27,TOT,0.5,,,1.1,,,4.0
2667,1957-58,9,27,DET,0.4,,,0.7,,,2.3
2667,1957-58,29,27,CIN,0.5,,,1.3,,,4.5
2667,1958-59,18,28,CIN,1.5,,,1.2,,,3.6
2668,1973-74,13,25,SEA,0.3,0.3,0.2,1.5,1.1,1.8,1.3
2669,1985-86,66,23,IND,0.8,0.3,0.1,1.6,0.6,0.9,5.0
2669,1986-87,8,24,NYK,0.0,0.5,0.3,0.6,0.3,0.6,3.1
2669,1987-88,10,25,PHO,0.6,0.5,0.0,1.6,0.9,1.8,4.0
2670,1993-94,53,24,LAC,0.3,0.2,0.6,2.0,0.7,1.5,2.1
2670,1994-95,1,25,LAC,1.0,0.0,1.0,2.0,2.0,0.0,2.0
2671,1985-86,8,23,TOT,0.0,0.0,0.1,0.9,0.1,0.4,0.8
2671,1985-86,3,23,SEA,0.0,0.0,0.3,0.7,0.3,1.0,0.7
2671,1985-86,5,23,POR,0.0,0.0,0.0,1.0,0.0,0.0,0.8
2672,2019-20,3,24,CHO,1.0,0.3,0.7,0.7,0.0,1.3,1.7
2673,2008-09,33,24,CHA,0.4,0.2,0.1,1.0,0.2,0.8,2.6
2673,2009-10,18,25,TOT,0.9,0.6,0.1,2.7,1.4,2.4,7.8
2673,2009-10,10,25,GSW,0.9,0.8,0.0,3.6,1.7,3.0,9.0
2673,2009-10,8,25,WAS,0.9,0.4,0.1,1.5,1.0,1.6,6.4
2673,2010-11,52,26,WAS,0.3,0.3,0.1,1.0,0.4,1.0,4.0
2673,2011-12,17,27,WAS,0.6,0.6,0.1,2.1,0.7,2.7,9.3
2673,2012-13,41,28,WAS,0.5,0.5,0.1,1.4,0.3,2.2,6.6
2673,2013-14,59,29,TOT,0.6,0.5,0.1,1.2,0.2,1.6,5.6
2673,2013-14,53,29,ATL,0.6,0.5,0.1,1.3,0.2,1.8,5.9
2673,2013-14,6,29,CHI,0.3,0.2,0.0,0.5,0.2,0.7,2.5
2673,2014-15,23,30,DET,0.5,0.1,0.0,0.9,0.0,0.9,1.6
2674,2019-20,9,24,CHO,1.0,0.9,0.1,1.6,0.3,2.2,3.2
2675,1995-96,4,24,VAN,0.5,0.3,0.0,0.3,0.3,0.3,2.3
